Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Precio_m2,Nombre,Valor_compra_venta,Numero_de_contratos
2017,2,5,Sarrià-Sant Gervasi,23,Sarrià,17.93,82.3,764.9,326.0
2017,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.76,106.4,833.4,295.0
2017,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14.71,86.6,497.6,
2017,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.76,97.7,533.9,104.0
2017,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,13.99,70.2,385.0,56.0
2017,2,6,Gràcia,28,Vallcarca i els Penitents,14.39,69.2,254.8,131.0
2017,2,6,Gràcia,29,el Coll,11.81,61.9,203.0,91.0
2017,2,6,Gràcia,30,la Salut,12.24,74.7,309.0,168.0
2017,2,6,Gràcia,31,la Vila de Gràcia,14.85,63.7,330.4,318.0
2017,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,13.83,68.1,333.2,307.0
2017,2,7,Horta-Guinardó,33,el Baix Guinardó,12.17,64.9,288.5,143.0
2017,2,7,Horta-Guinardó,34,Can Baró,12.6,59.5,225.4,55.0
2017,2,7,Horta-Guinardó,35,el Guinardó,11.81,63.6,210.8,18.0
2017,2,7,Horta-Guinardó,36,la Font d'en Fargues,12.28,64.6,234.1,161.0
2017,2,7,Horta-Guinardó,37,el Carmel,10.53,57.3,136.3,81.0
2017,2,7,Horta-Guinardó,38,la Teixonera,11.61,62.5,124.8,198.0
2017,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.48,72.4,116.9,368.0
2017,2,7,Horta-Guinardó,40,Montbau,10.84,66.2,154.8,270.0
2017,2,7,Horta-Guinardó,41,la Vall d'Hebron,11.54,76.1,275.0,124.0
2017,2,7,Horta-Guinardó,42,la Clota,,35.0,,45.0
2017,2,7,Horta-Guinardó,43,Horta,11.65,64.0,164.2,84.0
2017,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.0,64.9,152.5,614.0
2017,2,8,Nou Barris,45,Porta,10.75,62.7,200.9,259.0
2017,2,8,Nou Barris,46,el Turó de la Peira,10.42,59.3,111.5,169.0
2017,2,8,Nou Barris,47,Can Peguera,11.68,47.3,,64.0
2017,2,8,Nou Barris,48,la Guineueta,8.88,69.8,203.0,285.0
2017,2,8,Nou Barris,49,Canyelles,8.68,82.8,117.4,32.0
2017,2,8,Nou Barris,50,les Roquetes,10.11,54.8,118.7,180.0
2017,2,8,Nou Barris,51,Verdun,10.49,56.6,116.2,79.0
2017,2,8,Nou Barris,52,la Prosperitat,10.82,58.1,123.7,44.0
2017,2,8,Nou Barris,53,la Trinitat Nova,10.69,53.8,76.2,38.0
2017,2,8,Nou Barris,54,Torre Baró,,62.2,,10.0
2017,2,8,Nou Barris,55,Ciutat Meridiana,7.54,59.0,69.1,3.0
2017,2,8,Nou Barris,56,Vallbona,4.45,82.0,167.1,128.0
2017,2,9,Sant Andreu,57,la Trinitat Vella,7.44,60.0,150.1,130.0
2017,2,9,Sant Andreu,58,Baró de Viver,,69.0,270.0,162.0
2017,2,9,Sant Andreu,59,el Bon Pastor,10.15,66.5,84.1,81.0
2017,2,9,Sant Andreu,60,Sant Andreu,11.93,64.1,197.6,6.0
2017,2,9,Sant Andreu,61,la Sagrera,10.53,61.3,205.4,67.0
2017,2,9,Sant Andreu,62,el Congrés i els Indians,11.14,67.4,191.5,10.0
2017,2,9,Sant Andreu,63,Navas,12.08,70.2,269.5,84.0
2017,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,12.79,63.0,326.6,72.0
2017,2,10,Sant Martí,65,el Clot,12.28,66.0,285.9,118.0
2017,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,14.21,70.0,247.4,30.0
2017,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,18.51,81.8,530.5,3.0
2017,2,10,Sant Martí,68,el Poblenou,13.99,65.9,289.3,30.0
2017,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,15.71,99.2,802.2,6.0
2017,2,10,Sant Martí,70,el Besòs i el Maresme,9.92,62.3,124.1,50.0
2017,2,10,Sant Martí,71,Provençals del Poblenou,13.38,70.1,282.4,3.0
2017,2,10,Sant Martí,72,Sant Martí de Provençals,11.11,71.1,333.2,54.0
2017,2,10,Sant Martí,73,la Verneda i la Pau,9.85,69.9,120.0,285.0
2017,3,1,Ciutat Vella,1,el Raval,13.97,59.6,224.8,168.0
2017,3,1,Ciutat Vella,2,el Barri Gòtic,14.43,81.1,363.5,72.0
2017,3,1,Ciutat Vella,3,la Barceloneta,19.72,41.2,179.8,128.0
2017,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16.16,65.1,291.2,320.0
2017,3,2,Eixample,5,el Fort Pienc,13.44,74.1,315.5,162.0
2017,3,2,Eixample,6,la Sagrada Família,13.82,68.1,323.9,86.0
2017,3,2,Eixample,7,la Dreta de l'Eixample,13.41,96.8,352.3,48.0
2017,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14.02,85.2,361.6,243.0
2017,3,2,Eixample,9,la Nova Esquerra de l'Eixample,13.8,72.9,320.9,132.0
2017,3,2,Eixample,10,Sant Antoni,13.16,75.4,294.0,85.0
2017,3,3,Sants-Montjuïc,11,el Poble Sec,13.52,59.6,216.1,101.0
2017,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,90.0,,125.0
2017,3,3,Sants-Montjuïc,13,la Marina de Port,10.89,69.1,115.7,107.0
2017,3,3,Sants-Montjuïc,14,la Font de la Guatlla,13.48,64.8,245.8,532.0
2017,3,3,Sants-Montjuïc,15,Hostafrancs,13.55,62.1,328.8,481.0
2017,3,3,Sants-Montjuïc,16,la Bordeta,12.87,69.4,188.0,191.0
2017,3,3,Sants-Montjuïc,17,Sants - Badal,13.4,62.7,261.4,200.0
2017,3,3,Sants-Montjuïc,18,Sants,13.31,64.6,735.7,298.0
2017,3,4,Les Corts,19,les Corts,14.66,72.3,376.3,246.0
2017,3,4,Les Corts,20,la Maternitat i Sant Ramon,13.6,73.7,349.5,466.0
2017,3,4,Les Corts,21,Pedralbes,16.54,121.5,807.5,448.0
2017,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",20.61,78.8,325.5,522.0
2017,3,5,Sarrià-Sant Gervasi,23,Sarrià,18.26,80.0,828.3,514.0
2017,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.07,117.4,858.6,362.0
2017,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15.77,92.0,494.4,314.0
2017,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.95,100.1,586.6,1.0
2017,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,15.01,70.4,485.9,89.0
2017,3,6,Gràcia,28,Vallcarca i els Penitents,14.05,69.4,331.8,86.0
2017,3,6,Gràcia,29,el Coll,14.16,61.6,210.1,143.0
2017,3,6,Gràcia,30,la Salut,13.52,64.8,357.5,113.0
2017,3,6,Gràcia,31,la Vila de Gràcia,15.2,62.7,483.1,159.0
2017,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,13.97,66.3,453.1,378.0
2017,3,7,Horta-Guinardó,33,el Baix Guinardó,13.12,63.9,279.7,352.0
2017,3,7,Horta-Guinardó,34,Can Baró,12.49,61.3,170.6,171.0
2017,3,7,Horta-Guinardó,35,el Guinardó,12.58,62.4,193.1,59.0
2017,3,7,Horta-Guinardó,36,la Font d'en Fargues,13.15,68.8,342.7,12.0
2017,3,7,Horta-Guinardó,37,el Carmel,10.93,58.1,125.8,176.0
2017,3,7,Horta-Guinardó,38,la Teixonera,10.91,61.3,145.9,92.0
2017,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.96,72.9,156.8,207.0
2017,3,7,Horta-Guinardó,40,Montbau,12.83,64.1,108.4,367.0
2017,3,7,Horta-Guinardó,41,la Vall d'Hebron,12.02,70.0,207.2,287.0
2017,3,7,Horta-Guinardó,42,la Clota,,64.0,,129.0
2017,3,7,Horta-Guinardó,43,Horta,11.39,66.1,158.7,47.0
2017,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.62,68.9,193.7,89.0
2017,3,8,Nou Barris,45,Porta,11.08,62.1,176.0,627.0
2017,3,8,Nou Barris,46,el Turó de la Peira,10.46,61.2,100.0,271.0
2017,3,8,Nou Barris,47,Can Peguera,,52.0,,204.0
2017,3,8,Nou Barris,48,la Guineueta,9.51,64.9,166.9,68.0
2017,3,8,Nou Barris,49,Canyelles,8.79,80.1,149.4,238.0
2017,3,8,Nou Barris,50,les Roquetes,10.22,58.3,78.2,28.0
2017,3,8,Nou Barris,51,Verdun,10.93,57.8,115.9,158.0
2017,3,8,Nou Barris,52,la Prosperitat,11.2,60.1,143.2,64.0
2017,3,8,Nou Barris,53,la Trinitat Nova,10.87,52.7,67.1,49.0
2017,3,8,Nou Barris,54,Torre Baró,6.84,68.0,85.0,35.0
2017,3,8,Nou Barris,55,Ciutat Meridiana,7.38,57.5,98.6,23.0
2017,3,8,Nou Barris,56,Vallbona,,89.0,,2.0
2017,3,9,Sant Andreu,57,la Trinitat Vella,9.94,56.6,154.4,165.0
2017,3,9,Sant Andreu,58,Baró de Viver,,73.5,,131.0
2017,3,9,Sant Andreu,59,el Bon Pastor,9.64,68.1,137.0,136.0
2017,3,9,Sant Andreu,60,Sant Andreu,12.5,64.9,212.4,91.0
2017,3,9,Sant Andreu,61,la Sagrera,11.19,63.6,199.7,5.0
2017,3,9,Sant Andreu,62,el Congrés i els Indians,11.97,66.3,192.8,63.0
2017,3,9,Sant Andreu,63,Navas,11.48,72.6,351.3,11.0
2017,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,12.84,65.1,379.0,68.0
2017,3,10,Sant Martí,65,el Clot,12.72,65.2,321.7,57.0
2017,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,14.45,65.2,283.2,122.0
2017,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,15.97,81.8,532.8,32.0
2017,3,10,Sant Martí,68,el Poblenou,14.23,67.7,267.0,6.0
2017,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,16.22,97.1,575.0,33.0
2017,3,10,Sant Martí,70,el Besòs i el Maresme,10.03,63.3,176.5,1.0
2017,3,10,Sant Martí,71,Provençals del Poblenou,12.64,75.4,446.4,37.0
2017,3,10,Sant Martí,72,Sant Martí de Provençals,11.09,72.8,240.1,2.0
2017,3,10,Sant Martí,73,la Verneda i la Pau,10.4,70.5,134.2,35.0
2017,4,1,Ciutat Vella,1,el Raval,14.42,59.8,377.5,264.0
2017,4,1,Ciutat Vella,2,el Barri Gòtic,14.41,77.5,351.6,169.0
2017,4,1,Ciutat Vella,3,la Barceloneta,20.33,40.0,180.5,72.0
2017,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15.66,67.7,372.3,135.0
2017,4,2,Eixample,5,el Fort Pienc,13.54,73.4,351.0,303.0
2017,4,2,Eixample,6,la Sagrada Família,13.13,69.9,252.5,167.0
2017,4,2,Eixample,7,la Dreta de l'Eixample,13.95,99.0,278.1,89.0
2017,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,13.96,83.6,390.3,57.0
2017,4,2,Eixample,9,la Nova Esquerra de l'Eixample,13.86,73.0,198.3,222.0
2017,4,2,Eixample,10,Sant Antoni,13.46,72.8,287.4,90.0
2017,4,3,Sants-Montjuïc,11,el Poble Sec,14.12,57.4,161.9,94.0
2017,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,120.0,,104.0
2017,4,3,Sants-Montjuïc,13,la Marina de Port,10.73,69.8,197.0,109.0
2017,4,3,Sants-Montjuïc,14,la Font de la Guatlla,13.34,65.6,309.1,96.0
2017,4,3,Sants-Montjuïc,15,Hostafrancs,13.19,63.1,211.2,1166.0
2017,4,3,Sants-Montjuïc,16,la Bordeta,11.96,67.8,235.5,550.0
2017,4,3,Sants-Montjuïc,17,Sants - Badal,13.29,61.6,335.3,215.0
2017,4,3,Sants-Montjuïc,18,Sants,13.49,64.5,262.3,209.0
2017,4,4,Les Corts,19,les Corts,14.65,74.5,364.8,374.0
2017,4,4,Les Corts,20,la Maternitat i Sant Ramon,13.44,76.0,368.1,297.0
2017,4,4,Les Corts,21,Pedralbes,15.22,115.5,821.0,482.0
2017,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",18.56,79.9,321.6,542.0
2017,4,5,Sarrià-Sant Gervasi,23,Sarrià,17.32,85.8,629.5,528.0
2017,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,18.38,95.4,736.2,626.0
2017,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,16.19,82.5,427.5,408.0
2017,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.64,98.6,676.3,336.0
2017,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,15.32,68.1,518.5,2.0
2017,4,6,Gràcia,28,Vallcarca i els Penitents,13.97,67.6,311.6,118.0
2017,4,6,Gràcia,29,el Coll,11.7,64.5,237.9,73.0
2017,4,6,Gràcia,30,la Salut,11.55,65.0,317.9,162.0
2017,4,6,Gràcia,31,la Vila de Gràcia,15.07,63.5,431.4,116.0
2017,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,13.48,68.0,375.3,171.0
2017,4,7,Horta-Guinardó,33,el Baix Guinardó,12.37,66.2,269.1,401.0
2017,4,7,Horta-Guinardó,34,Can Baró,12.63,58.8,276.3,360.0
2017,4,7,Horta-Guinardó,35,el Guinardó,12.48,64.4,211.2,178.0
2017,4,7,Horta-Guinardó,36,la Font d'en Fargues,12.31,69.7,296.0,42.0
2017,4,7,Horta-Guinardó,37,el Carmel,11.14,57.1,142.8,19.0
2017,4,7,Horta-Guinardó,38,la Teixonera,11.41,58.2,156.4,194.0
2017,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.52,69.9,137.2,95.0
2017,4,7,Horta-Guinardó,40,Montbau,13.54,62.7,183.1,223.0
2017,4,7,Horta-Guinardó,41,la Vall d'Hebron,12.93,72.0,,395.0
2017,4,7,Horta-Guinardó,42,la Clota,,44.3,,363.0
2017,4,7,Horta-Guinardó,43,Horta,12.29,61.9,140.9,165.0
2017,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.57,65.8,205.6,56.0
2017,4,8,Nou Barris,45,Porta,11.01,64.9,159.6,147.0
2017,4,8,Nou Barris,46,el Turó de la Peira,11.09,59.9,131.3,740.0
2017,4,8,Nou Barris,47,Can Peguera,,50.0,,360.0
2017,4,8,Nou Barris,48,la Guineueta,9.83,70.6,159.2,199.0
2017,4,8,Nou Barris,49,Canyelles,8.96,74.2,15.9,81.0
2017,4,8,Nou Barris,50,les Roquetes,10.86,55.5,110.1,307.0
2017,4,8,Nou Barris,51,Verdun,11.68,54.0,117.0,39.0
2017,4,8,Nou Barris,52,la Prosperitat,11.44,58.6,123.3,193.0
2017,4,8,Nou Barris,53,la Trinitat Nova,10.81,52.8,85.9,81.0
2017,4,8,Nou Barris,54,Torre Baró,7.17,69.5,109.0,37.0
2017,4,8,Nou Barris,55,Ciutat Meridiana,7.55,58.8,68.6,40.0
2017,4,8,Nou Barris,56,Vallbona,,78.8,184.0,24.0
2017,4,9,Sant Andreu,57,la Trinitat Vella,10.14,54.9,139.6,3.0
2017,4,9,Sant Andreu,58,Baró de Viver,,86.0,260.0,151.0
2017,4,9,Sant Andreu,59,el Bon Pastor,8.79,68.9,179.5,172.0
2017,4,9,Sant Andreu,60,Sant Andreu,12.44,64.1,215.1,149.0
2017,4,9,Sant Andreu,61,la Sagrera,11.69,64.4,275.1,96.0
2017,4,9,Sant Andreu,62,el Congrés i els Indians,11.15,68.5,226.0,2.0
2017,4,9,Sant Andreu,63,Navas,11.69,72.0,254.0,88.0
2017,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,13.26,63.3,295.4,13.0
2017,4,10,Sant Martí,65,el Clot,12.47,67.2,324.5,71.0
2017,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13.38,72.2,294.5,66.0
2017,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,17.65,86.5,712.6,145.0
2017,4,10,Sant Martí,68,el Poblenou,14.21,67.2,368.8,37.0
2017,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,16.51,80.8,683.2,12.0
2017,4,10,Sant Martí,70,el Besòs i el Maresme,10.4,61.7,229.6,34.0
2017,4,10,Sant Martí,71,Provençals del Poblenou,12.66,71.7,220.7,5.0
2017,4,10,Sant Martí,72,Sant Martí de Provençals,10.83,74.4,194.8,48.0
2017,4,10,Sant Martí,73,la Verneda i la Pau,10.38,69.4,149.8,2.0
2018,1,1,Ciutat Vella,1,el Raval,13.74,61.9,274.1,36.0
2018,1,1,Ciutat Vella,2,el Barri Gòtic,13.3,83.6,509.5,310.0
2018,1,1,Ciutat Vella,3,la Barceloneta,17.1,57.6,204.6,180.0
2018,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14.68,70.0,312.5,86.0
2018,1,2,Eixample,5,el Fort Pienc,12.63,76.8,516.3,153.0
2018,1,2,Eixample,6,la Sagrada Família,13.45,68.2,283.4,343.0
2018,1,2,Eixample,7,la Dreta de l'Eixample,13.21,98.6,182.3,202.0
2018,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,13.49,84.5,326.5,93.0
2018,1,2,Eixample,9,la Nova Esquerra de l'Eixample,13.51,73.7,284.4,71.0
2018,1,2,Eixample,10,Sant Antoni,12.72,76.2,286.4,286.0
2018,1,3,Sants-Montjuïc,11,el Poble Sec,13.83,59.1,207.9,82.0
2018,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,,112.0
2018,1,3,Sants-Montjuïc,13,la Marina de Port,10.4,72.6,149.8,119.0
2018,1,3,Sants-Montjuïc,14,la Font de la Guatlla,12.42,68.5,287.5,118.0
2018,1,3,Sants-Montjuïc,15,Hostafrancs,13.23,60.3,208.4,93.0
2018,1,3,Sants-Montjuïc,16,la Bordeta,12.4,66.4,122.0,489.0
2018,1,3,Sants-Montjuïc,17,Sants - Badal,12.52,64.2,183.0,504.0
2018,1,3,Sants-Montjuïc,18,Sants,12.94,65.3,228.6,215.0
2018,1,4,Les Corts,19,les Corts,14.61,71.0,327.5,115.0
2018,1,4,Les Corts,20,la Maternitat i Sant Ramon,13.82,70.5,359.4,335.0
2018,1,4,Les Corts,21,Pedralbes,14.92,124.0,989.9,312.0
2018,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11.21,77.8,288.1,533.0
2018,1,5,Sarrià-Sant Gervasi,23,Sarrià,16.04,81.6,608.0,544.0
2018,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.61,99.1,568.3,544.0
2018,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,16.24,85.7,369.1,540.0
2018,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.43,100.0,609.2,385.0
2018,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14.1,71.7,513.8,358.0
2018,1,6,Gràcia,28,Vallcarca i els Penitents,13.25,70.9,231.2,0.0
2018,1,6,Gràcia,29,el Coll,12.28,63.1,103.8,112.0
2018,1,6,Gràcia,30,la Salut,12.05,71.1,283.1,97.0
2018,1,6,Gràcia,31,la Vila de Gràcia,14.38,66.3,279.0,147.0
2018,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,13.37,69.6,360.2,109.0
2018,1,7,Horta-Guinardó,33,el Baix Guinardó,12.63,67.9,272.8,191.0
2018,1,7,Horta-Guinardó,34,Can Baró,11.7,63.8,163.4,403.0
2018,1,7,Horta-Guinardó,35,el Guinardó,11.68,66.1,260.6,327.0
2018,1,7,Horta-Guinardó,36,la Font d'en Fargues,11.47,72.7,274.5,137.0
2018,1,7,Horta-Guinardó,37,el Carmel,11.22,59.4,132.6,72.0
2018,1,7,Horta-Guinardó,38,la Teixonera,11.53,61.9,110.8,23.0
2018,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.79,69.4,130.0,175.0
2018,1,7,Horta-Guinardó,40,Montbau,10.46,70.0,150.0,103.0
2018,1,7,Horta-Guinardó,41,la Vall d'Hebron,12.08,80.4,220.8,224.0
2018,1,7,Horta-Guinardó,42,la Clota,,38.0,,401.0
2018,1,7,Horta-Guinardó,43,Horta,11.6,67.5,212.4,281.0
2018,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.29,66.1,216.9,126.0
2018,1,8,Nou Barris,45,Porta,11.11,62.8,156.5,60.0
2018,1,8,Nou Barris,46,el Turó de la Peira,11.44,59.2,119.9,91.0
2018,1,8,Nou Barris,47,Can Peguera,,,,677.0
2018,1,8,Nou Barris,48,la Guineueta,9.56,72.4,163.0,335.0
2018,1,8,Nou Barris,49,Canyelles,9.02,84.5,170.5,223.0
2018,1,8,Nou Barris,50,les Roquetes,11.22,55.2,115.8,55.0
2018,1,8,Nou Barris,51,Verdun,11.37,55.9,96.8,283.0
2018,1,8,Nou Barris,52,la Prosperitat,11.39,57.1,145.9,34.0
2018,1,8,Nou Barris,53,la Trinitat Nova,11.65,52.3,93.0,208.0
2018,1,8,Nou Barris,54,Torre Baró,,61.3,,52.0
2018,1,8,Nou Barris,55,Ciutat Meridiana,8.98,57.5,88.9,42.0
2018,1,8,Nou Barris,56,Vallbona,,46.0,,40.0
2018,1,9,Sant Andreu,57,la Trinitat Vella,10.28,59.3,120.9,25.0
2018,1,9,Sant Andreu,58,Baró de Viver,,86.0,,5.0
2018,1,9,Sant Andreu,59,el Bon Pastor,10.45,65.2,170.5,157.0
2018,1,9,Sant Andreu,60,Sant Andreu,11.7,66.8,213.2,123.0
2018,1,9,Sant Andreu,61,la Sagrera,11.28,68.0,263.9,161.0
2018,1,9,Sant Andreu,62,el Congrés i els Indians,11.68,68.7,155.5,92.0
2018,1,9,Sant Andreu,63,Navas,12.12,68.2,336.7,1.0
2018,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,12.5,65.3,317.7,63.0
2018,1,10,Sant Martí,65,el Clot,12.2,72.6,283.5,7.0
2018,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13.26,71.4,307.4,76.0
2018,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,17.28,83.9,483.3,74.0
2018,1,10,Sant Martí,68,el Poblenou,14.13,66.9,304.1,120.0
2018,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,15.73,85.6,509.7,22.0
2018,1,10,Sant Martí,70,el Besòs i el Maresme,10.53,67.2,236.9,4.0
2018,1,10,Sant Martí,71,Provençals del Poblenou,13.2,72.7,251.3,38.0
2018,1,10,Sant Martí,72,Sant Martí de Provençals,10.71,72.9,266.7,3.0
2018,1,10,Sant Martí,73,la Verneda i la Pau,10.39,70.2,153.2,46.0
2018,2,1,Ciutat Vella,1,el Raval,14.14,62.9,253.7,5.0
2018,2,1,Ciutat Vella,2,el Barri Gòtic,14.15,78.9,439.1,51.0
2018,2,1,Ciutat Vella,3,la Barceloneta,16.31,60.2,113.4,290.0
2018,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15.09,70.3,281.9,149.0
2018,2,2,Eixample,5,el Fort Pienc,12.92,76.0,337.2,89.0
2018,2,2,Eixample,6,la Sagrada Família,13.4,69.4,180.2,142.0
2018,2,2,Eixample,7,la Dreta de l'Eixample,13.71,102.0,219.0,320.0
2018,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14.01,81.5,389.0,198.0
2018,2,2,Eixample,9,la Nova Esquerra de l'Eixample,13.83,73.6,275.3,100.0
2018,2,2,Eixample,10,Sant Antoni,13.1,73.5,296.5,58.0
2018,2,3,Sants-Montjuïc,11,el Poble Sec,13.41,61.1,205.6,272.0
2018,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,99.0,40.5,91.0
2018,2,3,Sants-Montjuïc,13,la Marina de Port,10.23,70.3,166.1,112.0
2018,2,3,Sants-Montjuïc,14,la Font de la Guatlla,12.59,66.6,229.2,132.0
2018,2,3,Sants-Montjuïc,15,Hostafrancs,13.42,62.2,186.4,130.0
2018,2,3,Sants-Montjuïc,16,la Bordeta,11.4,68.3,211.1,83.0
2018,2,3,Sants-Montjuïc,17,Sants - Badal,12.86,61.1,202.5,329.0
2018,2,3,Sants-Montjuïc,18,Sants,12.82,66.8,228.9,480.0
2018,2,4,Les Corts,19,les Corts,14.65,75.1,398.5,259.0
2018,2,4,Les Corts,20,la Maternitat i Sant Ramon,13.35,74.4,373.6,114.0
2018,2,4,Les Corts,21,Pedralbes,17.66,99.1,1014.1,345.0
2018,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11.57,74.8,410.6,293.0
2018,2,5,Sarrià-Sant Gervasi,23,Sarrià,17.02,84.1,710.5,505.0
2018,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.42,94.1,1053.9,546.0
2018,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15.83,91.0,609.5,520.0
2018,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.65,96.5,535.2,609.0
2018,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14.38,71.4,562.8,377.0
2018,2,6,Gràcia,28,Vallcarca i els Penitents,13.04,74.0,237.9,380.0
2018,2,6,Gràcia,29,el Coll,11.78,63.1,299.1,2.0
2018,2,6,Gràcia,30,la Salut,12.71,71.7,356.2,119.0
2018,2,6,Gràcia,31,la Vila de Gràcia,14.51,66.8,356.6,95.0
2018,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,13.87,68.2,352.4,186.0
2018,2,7,Horta-Guinardó,33,el Baix Guinardó,12.65,68.4,296.8,103.0
2018,2,7,Horta-Guinardó,34,Can Baró,11.92,62.5,302.3,195.0
2018,2,7,Horta-Guinardó,35,el Guinardó,11.89,66.1,186.0,396.0
2018,2,7,Horta-Guinardó,36,la Font d'en Fargues,11.44,69.4,237.6,347.0
2018,2,7,Horta-Guinardó,37,el Carmel,11.08,59.5,157.2,159.0
2018,2,7,Horta-Guinardó,38,la Teixonera,11.94,59.6,121.3,32.0
2018,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.85,68.4,139.5,28.0
2018,2,7,Horta-Guinardó,40,Montbau,10.44,70.3,135.0,204.0
2018,2,7,Horta-Guinardó,41,la Vall d'Hebron,12.28,73.6,150.0,109.0
2018,2,7,Horta-Guinardó,42,la Clota,,43.0,240.0,234.0
2018,2,7,Horta-Guinardó,43,Horta,11.55,67.0,224.8,475.0
2018,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.12,67.9,182.0,315.0
2018,2,8,Nou Barris,45,Porta,11.49,64.3,162.2,132.0
2018,2,8,Nou Barris,46,el Turó de la Peira,11.01,61.9,118.9,57.0
2018,2,8,Nou Barris,47,Can Peguera,,,,111.0
2018,2,8,Nou Barris,48,la Guineueta,9.94,73.3,182.6,664.0
2018,2,8,Nou Barris,49,Canyelles,9.67,73.7,137.0,373.0
2018,2,8,Nou Barris,50,les Roquetes,10.98,54.8,180.3,224.0
2018,2,8,Nou Barris,51,Verdun,11.57,56.8,143.2,81.0
2018,2,8,Nou Barris,52,la Prosperitat,11.39,59.5,126.3,272.0
2018,2,8,Nou Barris,53,la Trinitat Nova,12.11,49.4,70.0,32.0
2018,2,8,Nou Barris,54,Torre Baró,7.22,61.0,125.0,204.0
